Wavelength [nm],led.RAW8,peaks.RAW8,sodium.RAW8
613.398,-14,2.799999952,-20.20000076
613.457,15,41.79999924,6.199999809
613.516,-21,19.79999924,-14.80000019
613.574,17,38.20000076,11.19999981
613.633,-3.599999905,20.20000076,3.400000095
613.692,65.80000305,88.80000305,36.40000153
613.751,2.799999952,41.20000076,22.79999924
613.810,-15.80000019,22.79999924,10.19999981
613.868,3.799999952,23.20000076,-16
613.927,4.199999809,23.39999962,-1.600000024
613.986,-41.59999847,18,1.799999952
614.045,-7.800000191,45,13.80000019
614.104,-3.400000095,31.60000038,-36
614.162,5,14.60000038,-14.60000038
614.221,-8.800000191,21.79999924,12
614.280,-8.800000191,37.79999924,-35.79999924
614.339,-20.60000038,20.20000076,11.19999981
614.397,3.200000048,44.79999924,0.600000024
614.456,-63.59999847,8.600000381,-6.800000191
614.515,-9,16.20000076,-18.20000076
614.573,-23.20000076,30.60000038,-1
614.632,20.20000076,71,1.600000024
614.691,-22,18.39999962,-10.19999981
614.750,9.600000381,45,6.400000095
614.808,-35.40000153,41.79999924,-2.799999952
614.867,10.80000019,7.800000191,-6.800000191
614.926,-0.800000012,22.39999962,-22
614.984,-25.79999924,40.59999847,13.80000019
615.043,2.400000095,19.39999962,14
615.102,-8.399999619,32.20000076,-1.399999976
615.160,-62.20000076,20.79999924,-1.200000048
615.219,3.200000048,33.40000153,-23
615.278,-49.59999847,9.199999809,-14
615.336,-13.39999962,10.60000038,6.800000191
615.395,-25,-2.599999905,4.800000191
615.453,38,35.79999924,9.399999619
615.512,5.199999809,16.79999924,5.400000095
615.571,-18,27.39999962,-2
615.629,-4.199999809,62.79999924,-3.799999952
615.688,-12.19999981,48.20000076,-23.20000076
615.746,-49.79999924,10.39999962,-7.400000095
615.805,-9,17.20000076,5.599999905
615.863,-12.60000038,26.60000038,10.80000019
615.922,-1.200000048,34.40000153,-0.200000003
615.981,-22,1.399999976,10
616.039,-23,30.79999924,15.60000038
616.098,-15.80000019,26.39999962,21.20000076
616.156,9.800000191,54.59999847,-14.80000019
616.215,-39.79999924,41.40000153,-13.19999981
616.273,-3.799999952,44.79999924,-10
616.332,-34.20000076,30.39999962,-22.79999924
616.390,11.80000019,40.20000076,-12.39999962
616.449,-16.60000038,80.59999847,6.199999809
616.507,-37,39.20000076,-15.60000038
616.566,-35,1,2.599999905
616.624,16.20000076,56.20000076,15.39999962
616.683,-7.599999905,54.79999924,-5.800000191
616.741,11,65.40000153,-10
616.799,-16.79999924,3.799999952,-5.400000095
616.858,-8,31.20000076,-3.799999952
616.916,-20.79999924,23.79999924,-14.80000019
616.975,22.39999962,41.79999924,-1.200000048
617.033,-40,-23,-23.39999962
617.092,23.79999924,37.20000076,-2.400000095
617.150,-10.19999981,22.79999924,-21.20000076
617.208,20.39999962,44.79999924,17.79999924
617.267,-27.60000038,33,18.39999962
617.325,0.600000024,41.79999924,12.60000038
617.384,-18.39999962,34,-11.39999962
617.442,-8.399999619,46.40000153,-10.60000038
617.500,-16.20000076,61.40000153,-20.79999924
617.559,-8.600000381,59.20000076,-21
617.617,-32.20000076,66.19999695,-0.400000006
617.675,-23,54.79999924,-5
617.734,-24.20000076,22.20000076,-3
617.792,-22.60000038,38,6.599999905
617.850,-28.20000076,46.79999924,-12.60000038
617.909,9,44,-15
617.967,-26,37.20000076,30.60000038
618.025,-15.80000019,74.40000153,-14.39999962
618.084,-10.39999962,14,0.400000006
618.142,-49,39.59999847,-6.199999809
618.200,-12,27.20000076,-18
618.259,9.800000191,12.80000019,4.400000095
618.317,-7.800000191,49,-2.799999952
618.375,-0.800000012,11,0.600000024
618.433,-44,44.20000076,13.60000038
618.492,-14.19999981,53,20.60000038
618.550,-26.79999924,3,-3.599999905
618.608,2.599999905,57.79999924,12
618.666,-24.60000038,23.20000076,0.800000012
618.724,-19,35.40000153,3.200000048
618.783,-24.20000076,32.40000153,33
618.841,-24.39999962,51.20000076,-0.200000003
618.899,-27.60000038,35.79999924,11.80000019
618.957,-13.39999962,34.20000076,-18.39999962
619.016,-23.79999924,26.20000076,21.60000038
619.074,-2.599999905,42.20000076,-13.19999981
619.132,-13.39999962,34.79999924,14
619.190,-29.39999962,49,-22.20000076
619.248,-20.39999962,22.79999924,-6
619.306,-23,38.40000153,21.20000076
619.365,-35.20000076,28.79999924,-11
619.423,-22.39999962,36.79999924,6.599999905
619.481,-29.20000076,9.199999809,11.19999981
619.539,-20,2.400000095,-33
619.597,-45,7,7.400000095
619.655,2.200000048,24.20000076,4.400000095
619.713,-37.20000076,-13.39999962,3.599999905
619.771,0.600000024,41.20000076,11.19999981
619.829,-29.79999924,49.20000076,10.19999981
619.887,-2.400000095,34.40000153,-1.399999976
619.946,-31.39999962,21,2.200000048
620.004,9.600000381,38.40000153,31
620.062,-41,7.800000191,-2.200000048
620.120,8,40,-1.600000024
620.178,-36,42,-21.39999962
620.236,23,46.20000076,-8.800000191
620.294,-25.60000038,22.20000076,2.200000048
620.352,-7.199999809,51.20000076,-17.60000038
620.410,-2.599999905,19.39999962,0
620.468,-37.79999924,42,-12
620.526,0.800000012,28.20000076,-1.200000048
620.584,-22.60000038,12,-29
620.642,-30.79999924,1.799999952,22
620.700,0.600000024,56.79999924,4.400000095
620.758,-30.39999962,-3.599999905,1.600000024
620.816,-20.20000076,55.20000076,-19
620.874,9.199999809,51.40000153,2.400000095
620.932,-23.60000038,30.20000076,-3.799999952
620.990,-69,27,12.19999981
621.048,-1.399999976,53.40000153,29.60000038
621.106,-16.60000038,-2.200000048,-28.60000038
621.164,4.599999905,-2.200000048,7.199999809
621.221,-29.79999924,17.39999962,13.39999962
621.279,-12.80000019,24.39999962,10.19999981
621.337,-28,19.79999924,-1.600000024
621.395,-33.20000076,-2.599999905,-12.80000019
621.453,-21.79999924,-4,-21.20000076
621.511,-7.800000191,32.79999924,-24
621.569,-30.60000038,10.60000038,5
621.627,-25.79999924,20,-2.799999952
621.685,-50.20000076,7.199999809,-1.200000048
621.742,-45.20000076,22.60000038,5.599999905
621.800,-51.79999924,21.79999924,-8.399999619
621.858,4.599999905,53.40000153,-2.400000095
621.916,-32,12.19999981,-23.60000038
621.974,2,23.39999962,30.20000076
622.032,-28.39999962,18,5.800000191
622.089,-16,13,-26.39999962
622.147,-39.20000076,25.79999924,11.19999981
622.205,-24.20000076,-9.399999619,-9.600000381
622.263,-22.20000076,-11.80000019,6
622.321,-17.20000076,-10,3.400000095
622.378,-60.40000153,2.400000095,6.800000191
622.436,-25,22.39999962,24.79999924
622.494,-47.79999924,22,-3.400000095
622.552,-22.39999962,52.59999847,-1.799999952
622.609,-52.40000153,20.79999924,-6
622.667,-2,43.59999847,-7.199999809
622.725,-34,2.799999952,-19
622.783,-8.399999619,39.79999924,-24.60000038
622.840,-35.20000076,-5.599999905,-12.19999981
622.898,-9.399999619,58.40000153,17
622.956,-61.40000153,33.20000076,2
623.013,-37.20000076,31.20000076,-2
623.071,-25.39999962,16.60000038,-6
623.129,-21.39999962,26.20000076,-9
623.187,-67.40000153,2.400000095,-30.39999962
623.244,18,25.20000076,27.20000076
623.302,-21.20000076,15,8.600000381
623.360,-12.19999981,28.79999924,-14.60000038
623.417,-36.20000076,22.39999962,9.399999619
623.475,-19.20000076,49,-6
623.533,-21.20000076,2.400000095,-20
623.590,-13.39999962,50.20000076,-5.599999905
623.648,-62.79999924,16.60000038,12.80000019
623.705,-9.800000191,44.59999847,25.79999924
623.763,-46.79999924,25.20000076,5.599999905
623.821,-42.59999847,41.79999924,3.599999905
623.878,-11.19999981,24.39999962,13.19999981
623.936,0,9.199999809,44.40000153
623.993,-5,17,-19.60000038
624.051,-7.400000095,22.60000038,-16
624.109,-27.39999962,-0.400000006,7.400000095
624.166,-16.39999962,26,0.600000024
624.224,-32,-5.800000191,10.60000038
624.281,-13.39999962,22.79999924,25.60000038
624.339,-51.40000153,11,5
624.396,-31,31.79999924,-22.39999962
624.454,-32,13.60000038,-29.60000038
624.511,-18.79999924,41,-19.79999924
624.569,-21.60000038,23.20000076,-24.79999924
624.626,-9.399999619,20.79999924,10.39999962
624.684,-14,28,9.800000191
624.741,7.800000191,34.79999924,-17.60000038
624.799,-36.40000153,15.60000038,-25.79999924
624.856,3.400000095,19.39999962,27.20000076
624.914,-23.39999962,-1.200000048,-0.800000012
624.971,12,26.60000038,20.79999924
625.029,-49.20000076,11,12.80000019
625.086,-29.20000076,12.80000019,-4.199999809
625.144,-24.79999924,-17.39999962,-8.199999809
625.201,-14.19999981,41.59999847,9
625.258,-21,-7.599999905,-3.200000048
625.316,-15.19999981,51.40000153,23.39999962
625.373,-42.40000153,36.79999924,35
625.431,-18.39999962,53,-30
625.488,-26.39999962,-6,-18.60000038
625.545,-1,13.60000038,-2.799999952
625.603,-54,-4.199999809,23.20000076
625.660,12,20,-11.60000038
625.718,-10.80000019,-8,-8.399999619
625.775,-6.800000191,41.20000076,-11
625.832,-31.60000038,8.199999809,-27.60000038
625.890,-5.199999809,20.79999924,-3
625.947,-47.40000153,22.60000038,10
626.004,-15.19999981,22.79999924,-4.599999905
626.062,-43.59999847,-30.79999924,41.79999924
626.119,-40.40000153,17,-4.400000095
626.176,-12.60000038,48,30.39999962
626.234,-22.60000038,32.20000076,-6.400000095
626.291,-20.39999962,50,-7.599999905
626.348,-24.79999924,18,12
626.406,-12.60000038,17.60000038,-5.400000095
626.463,1.200000048,71.80000305,-10.80000019
626.520,-19.20000076,24.39999962,-5
626.577,-21.79999924,18,17
626.635,-36,29.60000038,-6.400000095
626.692,-5.199999809,25,14.60000038
626.749,-37.40000153,38.20000076,14
626.806,-20,38.79999924,-18.39999962
626.864,-25.79999924,23.60000038,2
626.921,3,55.59999847,8.800000191
626.978,-17.20000076,34,-3.599999905
627.035,-23,8.600000381,1.200000048
627.092,-35,15.80000019,-1.200000048
627.150,-6.199999809,16.39999962,-13.60000038
627.207,-10,32.20000076,10.60000038
627.264,28.20000076,39.40000153,-6.800000191
627.321,-31.79999924,4,-14.39999962
627.378,-24.39999962,33.59999847,8.199999809
627.435,-4.400000095,31.20000076,1.399999976
627.493,-31.20000076,6.599999905,22.39999962
627.550,-27,19.39999962,3.200000048
